省份,科类,分数,百分位,位次,稳妥层次,分段数据源,有投档索引,冲刺院校,稳妥院校,保底院校,冲刺专业,稳妥专业,保底专业,问题数
陕西,物理类,561,84.78,20661,二本,eol.cn,True,上海理工大学 | 上海戏剧学院 | 上海电力大学,北京林业大学 | 浙江工业大学 | 南京师范大学,云南大学 | 南京工业大学 | 广东工业大学 | 西安邮电大学 | 上海海洋大学,口腔医学技术 | 遥感科学与技术 | 中医康复学 | 宝石及材料工艺学,护理学 | 康复治疗学 | 土木工程 | 临床药学,集成电路设计与集成系统 | 临床医学 | 人工智能 | 机器人工程,0
陕西,物理类,586,90.22,13330,一本,eol.cn,True,中南大学 | 深圳大学 | 兰州大学,合肥工业大学 | 河海大学 | 郑州大学,上海理工大学 | 北京林业大学 | 浙江工业大学 | 南京师范大学 | 西北农林科技大学,护理学 | 口腔医学技术 | 康复治疗学 | 土木工程,新能源科学与工程 | 电子信息工程 | 电气工程及其自动化 | 统计学,集成电路设计与集成系统 | 临床医学 | 人工智能 | 机器人工程,0
陕西,物理类,587,90.42,13062,一本,eol.cn,True,中南大学 | 中国农业大学 | 深圳大学,合肥工业大学 | 河海大学 | 郑州大学,上海理工大学 | 北京林业大学 | 浙江工业大学 | 南京师范大学 | 西北农林科技大学,护理学 | 口腔医学技术 | 康复治疗学 | 土木工程,新能源科学与工程 | 电子信息工程 | 电气工程及其自动化 | 统计学,集成电路设计与集成系统 | 临床医学 | 人工智能 | 机器人工程,0
陕西,物理类,600,92.78,9963,一本,eol.cn,True,山东大学 | 湖南大学 | 重庆大学,中南大学 | 吉林大学 | 中国农业大学,合肥工业大学 | 郑州大学 | 上海外国语大学 | 上海理工大学 | 上海戏剧学院,护理学 | 口腔医学技术 | 康复治疗学 | 土木工程,新能源科学与工程 | 电子信息工程 | 电气工程及其自动化 | 统计学,集成电路设计与集成系统 | 临床医学 | 人工智能 | 机器人工程,0
陕西,物理类,611,94.38,7706,双一流,eol.cn,True,四川大学 | 华南理工大学 | 华东师范大学,山东大学 | 湖南大学 | 重庆大学,中南大学 | 深圳大学 | 河海大学 | 中国传媒大学 | 江南大学,新能源科学与工程 | 电子信息工程 | 电气工程及其自动化 | 统计学,,集成电路设计与集成系统 | 临床医学 | 人工智能 | 机器人工程,0
陕西,物理类,619,95.43,6278,双一流,eol.cn,True,天津大学 | 华南理工大学 | 西北工业大学,四川大学 | 山东大学 | 湖南大学,中南大学 | 吉林大学 | 中国农业大学 | 东北大学 | 深圳大学,新能源科学与工程 | 电子信息工程 | 电气工程及其自动化 | 统计学,,集成电路设计与集成系统 | 临床医学 | 人工智能 | 机器人工程,0
陕西,物理类,636,97.29,3754,211,eol.cn,True,同济大学 | 武汉大学 | 华中科技大学,中山大学 | 天津大学 | 华南理工大学,四川大学 | 山东大学 | 湖南大学 | 重庆大学 | 苏州大学,新能源科学与工程 | 电子信息工程 | 电气工程及其自动化 | 统计学,临床医学 | 机器人工程 | 网络空间安全 | 数据科学与大数据技术,集成电路设计与集成系统 | 人工智能 | 分子科学与工程 | 声学,0
陕西,物理类,661,98.99,1419,985,eol.cn,True,南京大学 | 哈尔滨工业大学 | 北京航空航天大学,同济大学 | 北京理工大学 | 东南大学,武汉大学 | 中山大学 | 华中科技大学 | 西安交通大学 | 天津大学,临床医学 | 机器人工程 | 网络空间安全 | 数据科学与大数据技术,集成电路设计与集成系统 | 人工智能 | 分子科学与工程 | 声学,,0
陕西,物理类,686,99.83,257,C9,eol.cn,True,北京大学 | 清华大学 | 复旦大学,浙江大学 | 南京大学 | 中国科学技术大学,哈尔滨工业大学 | 北京理工大学 | 北京航空航天大学 | 哈尔滨工业大学(深圳),集成电路设计与集成系统 | 临床医学 | 人工智能 | 机器人工程,,,0
陕西,物理类,697,99.95,71,C9,eol.cn,True,,北京大学 | 清华大学 | 复旦大学,浙江大学 | 南京大学 | 中国科学技术大学 | 哈尔滨工业大学 | 上海交通大学医学院,集成电路设计与集成系统 | 临床医学 | 人工智能 | 机器人工程,,,0
陕西,物理类,711,99.99,12,C9,eol.cn,True,,北京大学 | 清华大学,复旦大学 | 上海交通大学 | 浙江大学 | 上海交通大学医学院 | 中国科学院大学,集成电路设计与集成系统 | 临床医学 | 人工智能 | 机器人工程,,,0
陕西,物理类,736,99.99,12,C9,eol.cn,True,,,,集成电路设计与集成系统 | 临床医学 | 人工智能 | 机器人工程,,,0
陕西,物理类,750,99.99,12,C9,eol.cn,True,,,,集成电路设计与集成系统 | 临床医学 | 人工智能 | 机器人工程,,,0
陕西,历史类,337,0.3,75641,专科,eol.cn,True,,,,,业财数据应用与管理 | 中兽医 | 中小企业创业与经营 | 中文,会计学 | 中医儿科学 | 中国古典学 | 中药资源与开发,0
陕西,历史类,362,8.91,69187,专科,eol.cn,True,,,,,业财数据应用与管理 | 中兽医 | 中小企业创业与经营 | 中文,会计学 | 中医儿科学 | 中国古典学 | 中药资源与开发,0
陕西,历史类,387,19.29,61393,专科,eol.cn,True,上海中侨职业技术大学 | 东南大学成贤学院 | 南京航空航天大学金城学院,,,,业财数据应用与管理 | 中兽医 | 中小企业创业与经营 | 中文,会计学 | 中医儿科学 | 中国古典学 | 中药资源与开发,0
陕西,历史类,412,31.23,52379,专科,eol.cn,True,华北理工大学轻工学院 | 哈尔滨广厦学院 | 广州新华学院,三亚学院 | 上海外国语大学贤达经济人文学院 | 上海师范大学天华学院,上海中侨职业技术大学 | 宁夏大学新华学院 | 扬州大学广陵学院 | 西安科技大学高新学院,,业财数据应用与管理 | 中兽医 | 中小企业创业与经营 | 中文,会计学 | 中医儿科学 | 中国古典学 | 中药资源与开发,0
陕西,历史类,437,43.8,42900,专科,eol.cn,True,湖北经济学院 | 三江学院 | 中国矿业大学徐海学院,上海建桥学院 | 上海杉达学院 | 云南大学滇池学院,上海外国语大学贤达经济人文学院 | 东莞城市学院 | 丽江文化旅游学院 | 华北理工大学轻工学院 | 华南农业大学珠江学院,,业财数据应用与管理 | 中兽医 | 中小企业创业与经营 | 中文,会计学 | 中医儿科学 | 中国古典学 | 中药资源与开发,0
陕西,历史类,462,55.88,33722,专科,eol.cn,True,福建师范大学 | 上海商学院 | 上海财经大学浙江学院,洛阳理工学院 | 湖北经济学院 | 重庆文理学院,三江学院 | 上海建桥学院 | 上海杉达学院 | 中国矿业大学徐海学院 | 云南大学滇池学院,,业财数据应用与管理 | 中兽医 | 中小企业创业与经营 | 中文,会计学 | 中医儿科学 | 中国古典学 | 中药资源与开发,0
陕西,历史类,487,67.43,24975,二本,eol.cn,True,长春理工大学 | 西安邮电大学 | 三峡大学,安徽建筑大学 | 山东理工大学 | 河南工业大学,福建师范大学 | 洛阳理工学院 | 三峡大学科技学院 | 三明学院 | 上海商学院,电子商务 | 学前教育 | 中医康复学 | 卫生教育,护理学 | 康复治疗学 | 市场营销 | 物流管理,会计学 | 中医儿科学 | 中国古典学 | 中药资源与开发,0
陕西,历史类,512,77.11,17574,二本,eol.cn,True,广东工业大学 | 杭州电子科技大学 | 北京信息科技大学,山东师范大学 | 燕山大学 | 东华大学,长春理工大学 | 河南工业大学 | 西安邮电大学 | 三峡大学 | 上海电机学院,电子商务 | 学前教育 | 中医康复学 | 卫生教育,护理学 | 康复治疗学 | 市场营销 | 物流管理,会计学 | 中医儿科学 | 中国古典学 | 中药资源与开发,0
陕西,历史类,537,84.89,11644,二本,eol.cn,True,南京理工大学 | 河海大学 | 郑州大学,上海理工大学 | 南京工业大学 | 天津工业大学,山东师范大学 | 广东工业大学 | 杭州电子科技大学 | 燕山大学 | 北京信息科技大学,电子商务 | 学前教育 | 中医康复学 | 卫生教育,护理学 | 康复治疗学 | 市场营销 | 物流管理,会计学 | 中医儿科学 | 中国古典学 | 中药资源与开发,0
陕西,历史类,562,90.91,7039,一本,eol.cn,True,苏州大学 | 兰州大学 | 中国海洋大学,吉林大学 | 深圳大学 | 南京航空航天大学,南京理工大学 | 河海大学 | 郑州大学 | 云南大学 | 上海理工大学,护理学 | 电子商务 | 康复治疗学 | 市场营销,会计学 | 中医儿科学 | 中国古典学 | 中药资源与开发,法学 | 保密管理 | 保险学 | 公安管理学,0
陕西,历史类,587,95.1,3809,双一流,eol.cn,True,华中科技大学 | 西安交通大学 | 天津大学,哈尔滨工业大学 | 华南理工大学 | 山东大学,吉林大学 | 深圳大学 | 苏州大学 | 兰州大学 | 中国海洋大学,会计学 | 中医儿科学 | 中国古典学 | 中药资源与开发,,法学 | 保密管理 | 保险学 | 公安管理学,0
陕西,历史类,600,96.69,2582,211,eol.cn,True,同济大学 | 武汉大学 | 中山大学,哈尔滨工业大学 | 华中科技大学 | 西安交通大学,华南理工大学 | 山东大学 | 西北工业大学 | 湖南大学 | 电子科技大学,会计学 | 中医儿科学 | 中国古典学 | 中药资源与开发,法学 | 保险学 | 公安管理学 | 国内安全保卫,保密管理 | 创业管理 | 国际事务与国际关系 | 女性学,0
陕西,历史类,612,97.77,1754,211,eol.cn,True,浙江大学 | 南京大学,同济大学 | 武汉大学 | 中山大学,哈尔滨工业大学 | 天津大学 | 四川大学 | 山东大学 | 北京理工大学,会计学 | 中医儿科学 | 中国古典学 | 中药资源与开发,法学 | 保险学 | 公安管理学 | 国内安全保卫,保密管理 | 创业管理 | 国际事务与国际关系 | 女性学,0
陕西,历史类,619,98.26,1370,211,eol.cn,True,上海交通大学 | 中国人民大学,浙江大学 | 南京大学 | 同济大学,哈尔滨工业大学 | 华中科技大学 | 西安交通大学 | 天津大学 | 四川大学,会计学 | 中医儿科学 | 中国古典学 | 中药资源与开发,法学 | 保险学 | 公安管理学 | 国内安全保卫,保密管理 | 创业管理 | 国际事务与国际关系 | 女性学,0
陕西,历史类,637,99.26,600,985,eol.cn,True,北京大学 | 清华大学,复旦大学 | 上海交通大学 | 中国人民大学,浙江大学 | 南京大学 | 同济大学 | 武汉大学 | 中山大学,会计学 | 中医儿科学 | 中国古典学 | 中药资源与开发,保密管理 | 创业管理 | 国际事务与国际关系 | 女性学,,0
陕西,历史类,662,99.89,99,C9,eol.cn,True,,,北京大学 | 清华大学 | 复旦大学 | 上海交通大学,会计学 | 中医儿科学 | 中国古典学 | 中药资源与开发,,,0
陕西,历史类,687,99.99,9,C9,eol.cn,True,,,,会计学 | 中医儿科学 | 中国古典学 | 中药资源与开发,,,0
陕西,历史类,697,99.99,9,C9,eol.cn,True,,,,会计学 | 中医儿科学 | 中国古典学 | 中药资源与开发,,,0
陕西,历史类,712,99.99,9,C9,eol.cn,True,,,,会计学 | 中医儿科学 | 中国古典学 | 中药资源与开发,,,0
陕西,历史类,737,99.99,9,C9,eol.cn,True,,,,会计学 | 中医儿科学 | 中国古典学 | 中药资源与开发,,,0
陕西,历史类,750,99.99,9,C9,eol.cn,True,,,,会计学 | 中医儿科学 | 中国古典学 | 中药资源与开发,,,0
青海,物理类,292,0.34,30457,专科,eol.cn,False,,,,,新能源汽车技术 | 计算机网络技术 | 大数据技术 | 丝绸技术,服装与服饰设计 | 集成电路设计与集成系统 | 临床医学 | 人工智能,0
青海,物理类,317,10.22,27482,专科,eol.cn,False,,,,,新能源汽车技术 | 计算机网络技术 | 大数据技术 | 丝绸技术,服装与服饰设计 | 集成电路设计与集成系统 | 临床医学 | 人工智能,0
青海,物理类,342,22.54,23754,专科,eol.cn,False,,,,,新能源汽车技术 | 计算机网络技术 | 大数据技术 | 丝绸技术,服装与服饰设计 | 集成电路设计与集成系统 | 临床医学 | 人工智能,0
青海,物理类,367,36.0,19656,专科,eol.cn,False,,,,,新能源汽车技术 | 计算机网络技术 | 大数据技术 | 丝绸技术,服装与服饰设计 | 集成电路设计与集成系统 | 临床医学 | 人工智能,0
青海,物理类,392,48.94,15699,专科,eol.cn,False,,,,,新能源汽车技术 | 计算机网络技术 | 大数据技术 | 丝绸技术,服装与服饰设计 | 集成电路设计与集成系统 | 临床医学 | 人工智能,0
青海,物理类,417,60.93,12038,专科,eol.cn,False,,,,,新能源汽车技术 | 计算机网络技术 | 大数据技术 | 丝绸技术,服装与服饰设计 | 集成电路设计与集成系统 | 临床医学 | 人工智能,0
青海,物理类,442,71.45,8816,二本,eol.cn,False,,,,口腔医学技术 | 遥感科学与技术 | 中医康复学 | 宝石及材料工艺学,护理学 | 康复治疗学 | 土木工程 | 临床药学,集成电路设计与集成系统 | 临床医学 | 人工智能 | 机器人工程,0
青海,物理类,467,79.57,6319,二本,eol.cn,False,,,,口腔医学技术 | 遥感科学与技术 | 中医康复学 | 宝石及材料工艺学,护理学 | 康复治疗学 | 土木工程 | 临床药学,集成电路设计与集成系统 | 临床医学 | 人工智能 | 机器人工程,0
青海,物理类,492,86.29,4244,一本,eol.cn,False,,,,护理学 | 口腔医学技术 | 康复治疗学 | 土木工程,新能源科学与工程 | 电子信息工程 | 电气工程及其自动化 | 统计学,集成电路设计与集成系统 | 临床医学 | 人工智能 | 机器人工程,0
青海,物理类,517,91.22,2728,一本,eol.cn,False,,,,护理学 | 口腔医学技术 | 康复治疗学 | 土木工程,新能源科学与工程 | 电子信息工程 | 电气工程及其自动化 | 统计学,集成电路设计与集成系统 | 临床医学 | 人工智能 | 机器人工程,0
青海,物理类,542,94.9,1595,双一流,eol.cn,False,,,,新能源科学与工程 | 电子信息工程 | 电气工程及其自动化 | 统计学,,集成电路设计与集成系统 | 临床医学 | 人工智能 | 机器人工程,0
青海,物理类,567,97.4,816,211,eol.cn,False,,,,新能源科学与工程 | 电子信息工程 | 电气工程及其自动化 | 统计学,临床医学 | 机器人工程 | 网络空间安全 | 数据科学与大数据技术,集成电路设计与集成系统 | 人工智能 | 分子科学与工程 | 声学,0
青海,物理类,587,98.62,432,985,eol.cn,False,,,,临床医学 | 机器人工程 | 网络空间安全 | 数据科学与大数据技术,集成电路设计与集成系统 | 人工智能 | 分子科学与工程 | 声学,,0
青海,物理类,592,98.79,378,985,eol.cn,False,,,,临床医学 | 机器人工程 | 网络空间安全 | 数据科学与大数据技术,集成电路设计与集成系统 | 人工智能 | 分子科学与工程 | 声学,,0
青海,物理类,600,99.1,287,985,eol.cn,False,,,,临床医学 | 机器人工程 | 网络空间安全 | 数据科学与大数据技术,集成电路设计与集成系统 | 人工智能 | 分子科学与工程 | 声学,,0
青海,物理类,617,99.53,152,C9,eol.cn,False,,,,集成电路设计与集成系统 | 临床医学 | 人工智能 | 机器人工程,,,0
青海,物理类,619,99.57,138,C9,eol.cn,False,,,,集成电路设计与集成系统 | 临床医学 | 人工智能 | 机器人工程,,,0
青海,物理类,642,99.89,36,C9,eol.cn,False,,,,集成电路设计与集成系统 | 临床医学 | 人工智能 | 机器人工程,,,0
青海,物理类,667,99.95,17,C9,eol.cn,False,,,,集成电路设计与集成系统 | 临床医学 | 人工智能 | 机器人工程,,,0
青海,物理类,692,99.95,15,C9,eol.cn,False,,,,集成电路设计与集成系统 | 临床医学 | 人工智能 | 机器人工程,,,0
